pair_id,layer,head,head_label,clean_ld,corrupted_ld,patched_ld,behavioral_gap,recovery
9,10,8,L10H8,0.9612808227539062,-0.08667755126953125,-0.08805084228515625,1.0479583740234375,-0.0013104442405975625
10,10,8,L10H8,1.1173248291015625,-0.10051727294921875,-0.10240936279296875,1.2178421020507812,-0.0015536413469068129
11,10,8,L10H8,1.19085693359375,0.0048065185546875,0.00279998779296875,1.1860504150390625,-0.001691775270491065
12,10,8,L10H8,0.45844268798828125,-0.6960830688476562,-0.6993255615234375,1.1545257568359375,-0.0028085061390640074
13,10,8,L10H8,0.9303741455078125,0.20587921142578125,0.203826904296875,0.7244949340820312,-0.002832741862448795
14,10,8,L10H8,0.9232177734375,0.32161712646484375,0.32088470458984375,0.6016006469726562,-0.0012174552648599292
15,10,8,L10H8,0.989288330078125,0.3269500732421875,0.3251953125,0.6623382568359375,-0.0026493422719837813
16,10,8,L10H8,0.924041748046875,-0.5454788208007812,-0.5471343994140625,1.4695205688476562,-0.0011266113917544507
17,10,8,L10H8,1.2387847900390625,0.278106689453125,0.2748565673828125,0.9606781005859375,-0.0033831541161708414
18,10,8,L10H8,0.9242019653320312,-0.08154296875,-0.08188629150390625,1.0057449340820312,-0.00034136165370756685
19,10,8,L10H8,1.2661972045898438,0.3300018310546875,0.328521728515625,0.9361953735351562,-0.0015809761305201737
20,10,8,L10H8,0.8046112060546875,-0.3928375244140625,-0.3953704833984375,1.19744873046875,-0.0021152963963504768
1,10,9,L10H9,1.0762939453125,-0.21822357177734375,-0.177154541015625,1.2945175170898438,0.03172535730072197
2,10,9,L10H9,1.0695114135742188,-0.5381088256835938,-0.4909820556640625,1.6076202392578125,0.029314616019818333
3,10,9,L10H9,1.0176162719726562,-0.01616668701171875,0.021240234375,1.033782958984375,0.03618450184501845
4,10,9,L10H9,1.1721267700195312,-0.171600341796875,-0.12702178955078125,1.3437271118164062,0.03317530163236338
5,10,9,L10H9,0.8647003173828125,0.14643096923828125,0.1759490966796875,0.7182693481445312,0.04109618142227415
6,10,9,L10H9,1.33782958984375,0.42436981201171875,0.48497772216796875,0.9134597778320312,0.06634984005545858
7,10,9,L10H9,0.7145462036132812,-0.17333984375,-0.1218414306640625,0.8878860473632812,0.05800115143026543
8,10,9,L10H9,0.9897918701171875,-0.269012451171875,-0.2257080078125,1.2588043212890625,0.034401250954580166
9,10,9,L10H9,0.9612808227539062,-0.08667755126953125,-0.02683258056640625,1.0479583740234375,0.057106247906929336
10,10,9,L10H9,1.1173248291015625,-0.10051727294921875,-0.0510406494140625,1.2178421020507812,0.04062646828504307
11,10,9,L10H9,1.19085693359375,0.0048065185546875,0.0536041259765625,1.1860504150390625,0.04114294536144811
12,10,9,L10H9,0.45844268798828125,-0.6960830688476562,-0.647705078125,1.1545257568359375,0.041902911594834995
13,10,9,L10H9,0.9303741455078125,0.20587921142578125,0.24080657958984375,0.7244949340820312,0.04820926485609882
14,10,9,L10H9,0.9232177734375,0.32161712646484375,0.34522247314453125,0.6016006469726562,0.03923756864038147
15,10,9,L10H9,0.989288330078125,0.3269500732421875,0.35240936279296875,0.6623382568359375,0.038438500702651646
16,10,9,L10H9,0.924041748046875,-0.5454788208007812,-0.5022201538085938,1.4695205688476562,0.029437265397455
17,10,9,L10H9,1.2387847900390625,0.278106689453125,0.3230743408203125,0.9606781005859375,0.04680824028335901
18,10,9,L10H9,0.9242019653320312,-0.08154296875,-0.03957366943359375,1.0057449340820312,0.04172956571211834
19,10,9,L10H9,1.2661972045898438,0.3300018310546875,0.40271759033203125,0.9361953735351562,0.07767156443292668
20,10,9,L10H9,0.8046112060546875,-0.3928375244140625,-0.3603668212890625,1.19744873046875,0.02711657067128804
1,10,10,L10H10,1.0762939453125,-0.21822357177734375,-0.2222747802734375,1.2945175170898438,-0.0031295123029320762
2,10,10,L10H10,1.0695114135742188,-0.5381088256835938,-0.5450820922851562,1.6076202392578125,-0.004337633000180339
3,10,10,L10H10,1.0176162719726562,-0.01616668701171875,-0.0225067138671875,1.033782958984375,-0.006132841328413284
4,10,10,L10H10,1.1721267700195312,-0.171600341796875,-0.176025390625,1.3437271118164062,-0.0032931156848828957
5,10,10,L10H10,0.8647003173828125,0.14643096923828125,0.14821624755859375,0.7182693481445312,0.0024855276435285993
6,10,10,L10H10,1.33782958984375,0.42436981201171875,0.42340087890625,0.9134597778320312,-0.0010607288125683836
7,10,10,L10H10,0.7145462036132812,-0.17333984375,-0.177001953125,0.8878860473632812,-0.004124526323929986
8,10,10,L10H10,0.9897918701171875,-0.269012451171875,-0.2677154541015625,1.2588043212890625,0.0010303404972302024
9,10,10,L10H10,0.9612808227539062,-0.08667755126953125,-0.08557891845703125,1.0479583740234375,0.00104835539247805
10,10,10,L10H10,1.1173248291015625,-0.10051727294921875,-0.1009521484375,1.2178421020507812,-0.0003570869224745497
11,10,10,L10H10,1.19085693359375,0.0048065185546875,0.003814697265625,1.1860504150390625,-0.0008362387268587014
12,10,10,L10H10,0.45844268798828125,-0.6960830688476562,-0.69805908203125,1.1545257568359375,-0.001711536682394301
13,10,10,L10H10,0.9303741455078125,0.20587921142578125,0.20145416259765625,0.7244949340820312,-0.006107770558439781
14,10,10,L10H10,0.9232177734375,0.32161712646484375,0.325347900390625,0.6016006469726562,0.006201412755380264
15,10,10,L10H10,0.989288330078125,0.3269500732421875,0.327728271484375,0.6623382568359375,0.00117492570322759
16,10,10,L10H10,0.924041748046875,-0.5454788208007812,-0.5428543090820312,1.4695205688476562,0.0017859646025969172
17,10,10,L10H10,1.2387847900390625,0.278106689453125,0.27530670166015625,0.9606781005859375,-0.002914595212757509
18,10,10,L10H10,0.9242019653320312,-0.08154296875,-0.082305908203125,1.0057449340820312,-0.0007585814526834819
19,10,10,L10H10,1.2661972045898438,0.3300018310546875,0.3296051025390625,0.9361953735351562,-0.00042376679787138675
20,10,10,L10H10,0.8046112060546875,-0.3928375244140625,-0.3975982666015625,1.19744873046875,-0.003975737805188848
1,10,11,L10H11,1.0762939453125,-0.21822357177734375,-0.213104248046875,1.2945175170898438,0.003954619124797407
2,10,11,L10H11,1.0695114135742188,-0.5381088256835938,-0.5324478149414062,1.6076202392578125,0.003521360706929772
3,10,11,L10H11,1.0176162719726562,-0.01616668701171875,-0.0084381103515625,1.033782958984375,0.0074760147601476016
4,10,11,L10H11,1.1721267700195312,-0.171600341796875,-0.16646575927734375,1.3437271118164062,0.0038211497515968774
5,10,11,L10H11,0.8647003173828125,0.14643096923828125,0.149322509765625,0.7182693481445312,0.004025705029475808
6,10,11,L10H11,1.33782958984375,0.42436981201171875,0.42426300048828125,0.9134597778320312,-0.00011693073524375883
7,10,11,L10H11,0.7145462036132812,-0.17333984375,-0.1813812255859375,0.8878860473632812,-0.009056772386296262
8,10,11,L10H11,0.9897918701171875,-0.269012451171875,-0.2546844482421875,1.2588043212890625,0.011382232081166588
9,10,11,L10H11,0.9612808227539062,-0.08667755126953125,-0.09371185302734375,1.0479583740234375,-0.00671238661017196
10,10,11,L10H11,1.1173248291015625,-0.10051727294921875,-0.09665679931640625,1.2178421020507812,0.0031699295223179325
11,10,11,L10H11,1.19085693359375,0.0048065185546875,0.00266265869140625,1.1860504150390625,-0.0018075621711330391
12,10,11,L10H11,0.45844268798828125,-0.6960830688476562,-0.6869277954101562,1.1545257568359375,0.007929899686768962
13,10,11,L10H11,0.9303741455078125,0.20587921142578125,0.208343505859375,0.7244949340820312,0.003401396362717326
14,10,11,L10H11,0.9232177734375,0.32161712646484375,0.3261260986328125,0.6016006469726562,0.007494958974293939
15,10,11,L10H11,0.989288330078125,0.3269500732421875,0.33355712890625,0.6623382568359375,0.009975349597991108
16,10,11,L10H11,0.924041748046875,-0.5454788208007812,-0.5380172729492188,1.4695205688476562,0.005077538899243561
17,10,11,L10H11,1.2387847900390625,0.278106689453125,0.288238525390625,0.9606781005859375,0.0105465461649645
18,10,11,L10H11,0.9242019653320312,-0.08154296875,-0.08370208740234375,1.0057449340820312,-0.0021467855110942537
19,10,11,L10H11,1.2661972045898438,0.3300018310546875,0.32250213623046875,0.9361953735351562,-0.008010822352068715
20,10,11,L10H11,0.8046112060546875,-0.3928375244140625,-0.3837890625,1.19744873046875,0.007556450379733931
1,11,0,L11H0,1.0762939453125,-0.21822357177734375,-0.2292938232421875,1.2945175170898438,-0.008551642846618536
2,11,0,L11H0,1.0695114135742188,-0.5381088256835938,-0.5469741821289062,1.6076202392578125,-0.005514583748588133
3,11,0,L11H0,1.0176162719726562,-0.01616668701171875,-0.027069091796875,1.033782958984375,-0.010546125461254613
4,11,0,L11H0,1.1721267700195312,-0.171600341796875,-0.17572021484375,1.3437271118164062,-0.0030660042583392478
5,11,0,L11H0,0.8647003173828125,0.14643096923828125,0.15545654296875,0.7182693481445312,0.012565723086727919
6,11,0,L11H0,1.33782958984375,0.42436981201171875,0.42951202392578125,0.9134597778320312,0.005629379682449532
7,11,0,L11H0,0.7145462036132812,-0.17333984375,-0.18479156494140625,0.8878860473632812,-0.012897737525456062
8,11,0,L11H0,0.9897918701171875,-0.269012451171875,-0.2681121826171875,1.2588043212890625,0.0007151775216068463
9,11,0,L11H0,0.9612808227539062,-0.08667755126953125,-0.0886993408203125,1.0479583740234375,-0.001929265131990856
10,11,0,L11H0,1.1173248291015625,-0.10051727294921875,-0.0901336669921875,1.2178421020507812,0.008526233359436178
11,11,0,L11H0,1.19085693359375,0.0048065185546875,0.00095367431640625,1.1860504150390625,-0.003248465823566494
12,11,0,L11H0,0.45844268798828125,-0.6960830688476562,-0.6971054077148438,1.1545257568359375,-0.0008855054650225341
13,11,0,L11H0,0.9303741455078125,0.20587921142578125,0.20610809326171875,0.7244949340820312,0.0003159191668158507
14,11,0,L11H0,0.9232177734375,0.32161712646484375,0.3203582763671875,0.6016006469726562,-0.0020925012364780035
