pair_id,domain,layer,head,head_label,position,clean_token,corrupted_token,difference_norm,absolute_difference,signed_difference
30,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
30,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
30,restaurant,10,4,L10H4,4, menu, menu,0.0,0.0,0.0
30,restaurant,10,4,L10H4,5, was, was,0.0,0.0,0.0
30,restaurant,10,4,L10H4,6, impressive, disappointing,0.2609466314315796,0.023352667689323425,-0.002344033680856228
30,restaurant,10,4,L10H4,7,.,.,0.6436336636543274,0.06149629130959511,0.00761514063924551
30,restaurant,10,4,L10H4,8,"
","
",0.15628571808338165,0.015385296195745468,-0.0006821864517405629
30,restaurant,10,4,L10H4,9,Sent,Sent,0.017105545848608017,0.0017307647503912449,-9.073931141756475e-05
30,restaurant,10,4,L10H4,10,iment,iment,0.36299341917037964,0.0356898233294487,-0.00030393467750400305
30,restaurant,10,4,L10H4,11,:,:,0.6661115288734436,0.06685378402471542,0.0012126406654715538
30,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
30,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
30,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
30,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
30,restaurant,8,9,L8H9,4, menu, menu,0.0,0.0,0.0
30,restaurant,8,9,L8H9,5, was, was,0.0,0.0,0.0
30,restaurant,8,9,L8H9,6, impressive, disappointing,0.2364041954278946,0.023405354470014572,0.0026488504372537136
30,restaurant,8,9,L8H9,7,.,.,0.11182411015033722,0.011380093172192574,-0.0016598079819232225
30,restaurant,8,9,L8H9,8,"
","
",0.11730781942605972,0.011360878124833107,-2.3924745619297028e-05
30,restaurant,8,9,L8H9,9,Sent,Sent,0.27263984084129333,0.027136677876114845,0.0012149387039244175
30,restaurant,8,9,L8H9,10,iment,iment,0.5124455094337463,0.053812943398952484,-0.003368217498064041
30,restaurant,8,9,L8H9,11,:,:,0.6919476985931396,0.06733429431915283,0.006789209321141243
30,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
30,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
30,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
30,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
30,restaurant,9,2,L9H2,4, menu, menu,0.0,0.0,0.0
30,restaurant,9,2,L9H2,5, was, was,0.0,0.0,0.0
30,restaurant,9,2,L9H2,6, impressive, disappointing,0.049644485116004944,0.004898710176348686,-4.9749360186979175e-05
30,restaurant,9,2,L9H2,7,.,.,0.4054622948169708,0.04093421995639801,0.0020928517915308475
30,restaurant,9,2,L9H2,8,"
","
",0.03457365930080414,0.00342248915694654,-2.4986526113934815e-05
30,restaurant,9,2,L9H2,9,Sent,Sent,0.3792172074317932,0.03899553790688515,-0.0037575028836727142
30,restaurant,9,2,L9H2,10,iment,iment,0.2312028557062149,0.02368786372244358,-0.00029153143987059593
30,restaurant,9,2,L9H2,11,:,:,0.7926241755485535,0.08025312423706055,0.0014125150628387928
31,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
31,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
31,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
31,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
31,restaurant,10,4,L10H4,4, staff, staff,0.0,0.0,0.0
31,restaurant,10,4,L10H4,5, were, were,0.0,0.0,0.0
31,restaurant,10,4,L10H4,6, attentive, careless,0.1766318529844284,0.01586432382464409,-0.0015387614257633686
31,restaurant,10,4,L10H4,7,.,.,0.47233352065086365,0.04702550917863846,-0.007388736587017775
31,restaurant,10,4,L10H4,8,"
","
",0.24585910141468048,0.02313377894461155,-0.006187904626131058
31,restaurant,10,4,L10H4,9,Sent,Sent,0.014656001701951027,0.0013993293978273869,-0.0003389452467672527
31,restaurant,10,4,L10H4,10,iment,iment,0.27926743030548096,0.026058532297611237,-0.0036488971672952175
31,restaurant,10,4,L10H4,11,:,:,0.3572845757007599,0.032686587423086166,-0.002812011167407036
31,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
31,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
31,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
31,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
31,restaurant,8,9,L8H9,4, staff, staff,0.0,0.0,0.0
31,restaurant,8,9,L8H9,5, were, were,0.0,0.0,0.0
31,restaurant,8,9,L8H9,6, attentive, careless,0.2550249993801117,0.02538292668759823,-0.0011927055893465877
31,restaurant,8,9,L8H9,7,.,.,0.4927559196949005,0.05156003683805466,0.0003538357559591532
31,restaurant,8,9,L8H9,8,"
","
",0.2774936854839325,0.028584636747837067,0.0014255453133955598
31,restaurant,8,9,L8H9,9,Sent,Sent,0.2893223762512207,0.029959235340356827,-0.002993605565279722
31,restaurant,8,9,L8H9,10,iment,iment,0.4898476302623749,0.05095197260379791,-0.0062612444162368774
31,restaurant,8,9,L8H9,11,:,:,0.707065999507904,0.07573166489601135,-0.010442585684359074
31,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
31,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
31,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
31,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
31,restaurant,9,2,L9H2,4, staff, staff,0.0,0.0,0.0
31,restaurant,9,2,L9H2,5, were, were,0.0,0.0,0.0
31,restaurant,9,2,L9H2,6, attentive, careless,0.17009638249874115,0.017246998846530914,-0.0008098161779344082
31,restaurant,9,2,L9H2,7,.,.,0.15062204003334045,0.015113088302314281,0.0019173952750861645
31,restaurant,9,2,L9H2,8,"
","
",0.029789326712489128,0.002807341516017914,-0.00040522433118894696
31,restaurant,9,2,L9H2,9,Sent,Sent,0.2470078468322754,0.0242819394916296,8.677400182932615e-05
31,restaurant,9,2,L9H2,10,iment,iment,0.1161966398358345,0.011245476081967354,0.0009551433613523841
31,restaurant,9,2,L9H2,11,:,:,0.35453057289123535,0.03729172796010971,-0.003700537607073784
35,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
35,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
35,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
35,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
35,restaurant,10,4,L10H4,4, ingredients, ingredients,0.0,0.0,0.0
35,restaurant,10,4,L10H4,5, tasted, tasted,0.0,0.0,0.0
35,restaurant,10,4,L10H4,6, fresh, stale,0.47130000591278076,0.04246300458908081,-0.0016813490074127913
35,restaurant,10,4,L10H4,7,.,.,0.2966628968715668,0.027662111446261406,0.0016408412484452128
35,restaurant,10,4,L10H4,8,"
","
",0.09232509881258011,0.009154110215604305,-0.0016383370384573936
35,restaurant,10,4,L10H4,9,Sent,Sent,0.018296632915735245,0.0016978011699393392,-5.080467963125557e-05
35,restaurant,10,4,L10H4,10,iment,iment,0.17035534977912903,0.016287781298160553,-4.9420108553022146e-05
35,restaurant,10,4,L10H4,11,:,:,0.58396315574646,0.06090904772281647,-0.0022261145059019327
35,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
35,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
35,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
35,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
35,restaurant,8,9,L8H9,4, ingredients, ingredients,0.0,0.0,0.0
35,restaurant,8,9,L8H9,5, tasted, tasted,0.0,0.0,0.0
35,restaurant,8,9,L8H9,6, fresh, stale,0.2736184895038605,0.02690095640718937,0.002125432714819908
35,restaurant,8,9,L8H9,7,.,.,0.598032534122467,0.05824538692831993,0.008895805105566978
35,restaurant,8,9,L8H9,8,"
","
",0.2730969488620758,0.02846159040927887,0.0058991191908717155
35,restaurant,8,9,L8H9,9,Sent,Sent,0.310536652803421,0.03175728768110275,0.0004513389430940151
35,restaurant,8,9,L8H9,10,iment,iment,0.48823118209838867,0.0473654568195343,0.0048148250207304955
35,restaurant,8,9,L8H9,11,:,:,0.4248051047325134,0.0404646098613739,0.006448919419199228
35,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
35,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
35,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
35,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
35,restaurant,9,2,L9H2,4, ingredients, ingredients,0.0,0.0,0.0
35,restaurant,9,2,L9H2,5, tasted, tasted,0.0,0.0,0.0
35,restaurant,9,2,L9H2,6, fresh, stale,0.07908595353364944,0.0077582732774317265,0.00012472271919250488
35,restaurant,9,2,L9H2,7,.,.,0.5450648069381714,0.05641471594572067,-0.009620945900678635
35,restaurant,9,2,L9H2,8,"
","
",0.020220434293150902,0.002054490614682436,-0.0002379932557232678
35,restaurant,9,2,L9H2,9,Sent,Sent,0.1575353443622589,0.01601340062916279,-0.003483261214569211
35,restaurant,9,2,L9H2,10,iment,iment,0.08138833940029144,0.008258157409727573,-0.0012839640257880092
35,restaurant,9,2,L9H2,11,:,:,0.2482198029756546,0.026329824700951576,-0.004064257722347975
36,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
36,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
36,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
36,restaurant,10,4,L10H4,3, I, I,0.0,0.0,0.0
36,restaurant,10,4,L10H4,4, found, found,0.0,0.0,0.0
36,restaurant,10,4,L10H4,5, the, the,0.0,0.0,0.0
36,restaurant,10,4,L10H4,6, meal, meal,0.0,0.0,0.0
36,restaurant,10,4,L10H4,7, delightful, disappointing,0.7726757526397705,0.06836527585983276,-0.005861755460500717
36,restaurant,10,4,L10H4,8,.,.,0.5269604325294495,0.050384603440761566,-0.0018131253309547901
36,restaurant,10,4,L10H4,9,"
","
",0.32032886147499084,0.03322906047105789,-0.0030939080752432346
36,restaurant,10,4,L10H4,10,Sent,Sent,0.02740730345249176,0.0026467684656381607,-0.00034826796036213636
36,restaurant,10,4,L10H4,11,iment,iment,0.2877911627292633,0.027194445952773094,-0.003670197445899248
36,restaurant,10,4,L10H4,12,:,:,1.4014390707015991,0.13555213809013367,-0.009527402929961681
36,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
36,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
36,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
36,restaurant,8,9,L8H9,3, I, I,0.0,0.0,0.0
36,restaurant,8,9,L8H9,4, found, found,0.0,0.0,0.0
36,restaurant,8,9,L8H9,5, the, the,0.0,0.0,0.0
36,restaurant,8,9,L8H9,6, meal, meal,0.0,0.0,0.0
36,restaurant,8,9,L8H9,7, delightful, disappointing,0.49158355593681335,0.04996198043227196,0.008829256519675255
36,restaurant,8,9,L8H9,8,.,.,0.18735143542289734,0.019434887915849686,-0.00240446999669075
36,restaurant,8,9,L8H9,9,"
","
",0.2951296865940094,0.030849384143948555,-0.005606747232377529
36,restaurant,8,9,L8H9,10,Sent,Sent,0.546130895614624,0.0583476647734642,-0.006807553116232157
36,restaurant,8,9,L8H9,11,iment,iment,0.8892592191696167,0.09313537180423737,-0.01183293480426073
36,restaurant,8,9,L8H9,12,:,:,0.8227263689041138,0.08418691903352737,-0.0008625132031738758
36,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
36,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
36,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
36,restaurant,9,2,L9H2,3, I, I,0.0,0.0,0.0
36,restaurant,9,2,L9H2,4, found, found,0.0,0.0,0.0
36,restaurant,9,2,L9H2,5, the, the,0.0,0.0,0.0
36,restaurant,9,2,L9H2,6, meal, meal,0.0,0.0,0.0
36,restaurant,9,2,L9H2,7, delightful, disappointing,0.11457537114620209,0.01151232048869133,-0.00135914352722466
36,restaurant,9,2,L9H2,8,.,.,0.6931930780410767,0.07127505540847778,-0.005485575646162033
36,restaurant,9,2,L9H2,9,"
","
",0.09018169343471527,0.009117072448134422,-0.0013159227091819048
36,restaurant,9,2,L9H2,10,Sent,Sent,0.6126205325126648,0.06272149085998535,-0.01416573952883482
36,restaurant,9,2,L9H2,11,iment,iment,0.21522845327854156,0.021405894309282303,-0.003868894185870886
36,restaurant,9,2,L9H2,12,:,:,0.7690404057502747,0.07960779219865799,-0.011481796391308308
38,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
38,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
38,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
38,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
38,restaurant,10,4,L10H4,4, restaurant, restaurant,0.0,0.0,0.0
38,restaurant,10,4,L10H4,5, provided, provided,0.0,0.0,0.0
38,restaurant,10,4,L10H4,6, excellent, terrible,0.868432343006134,0.07978510856628418,0.010065805166959763
38,restaurant,10,4,L10H4,7, service, service,0.3479923903942108,0.032343506813049316,-0.0029914402402937412
38,restaurant,10,4,L10H4,8,.,.,0.7951574921607971,0.07397468388080597,-0.01001310721039772
38,restaurant,10,4,L10H4,9,"
","
",0.278950572013855,0.025593062862753868,-0.005498318001627922
38,restaurant,10,4,L10H4,10,Sent,Sent,0.03956067934632301,0.003766769776120782,-0.0005245328065939248
38,restaurant,10,4,L10H4,11,iment,iment,0.30204856395721436,0.02828950807452202,-0.005040093325078487
38,restaurant,10,4,L10H4,12,:,:,1.5696145296096802,0.14609362185001373,-0.014883292838931084
38,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
38,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
38,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
38,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
38,restaurant,8,9,L8H9,4, restaurant, restaurant,0.0,0.0,0.0
38,restaurant,8,9,L8H9,5, provided, provided,0.0,0.0,0.0
38,restaurant,8,9,L8H9,6, excellent, terrible,0.5802176594734192,0.05812983587384224,0.010247529484331608
38,restaurant,8,9,L8H9,7, service, service,0.3473134934902191,0.03573613986372948,-0.001884744269773364
38,restaurant,8,9,L8H9,8,.,.,0.4695926010608673,0.0481116808950901,-0.0018260362558066845
38,restaurant,8,9,L8H9,9,"
","
",0.36157849431037903,0.03595759719610214,-0.00273399380967021
38,restaurant,8,9,L8H9,10,Sent,Sent,0.6039739847183228,0.060505419969558716,-0.0026727584190666676
38,restaurant,8,9,L8H9,11,iment,iment,0.7738532423973083,0.08097412437200546,-0.008300342597067356
38,restaurant,8,9,L8H9,12,:,:,0.6748754382133484,0.069391168653965,-0.0040359096601605415
38,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
38,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
38,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
38,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
38,restaurant,9,2,L9H2,4, restaurant, restaurant,0.0,0.0,0.0
38,restaurant,9,2,L9H2,5, provided, provided,0.0,0.0,0.0
38,restaurant,9,2,L9H2,6, excellent, terrible,0.4638635516166687,0.048930682241916656,0.005497058853507042
38,restaurant,9,2,L9H2,7, service, service,0.06831149011850357,0.0072625428438186646,0.0002691843546926975
38,restaurant,9,2,L9H2,8,.,.,0.49084097146987915,0.052979663014411926,0.0022416431456804276
38,restaurant,9,2,L9H2,9,"
","
",0.10047642141580582,0.010364067740738392,-0.0005289814434945583
38,restaurant,9,2,L9H2,10,Sent,Sent,0.6434783339500427,0.06672291457653046,0.0012448742054402828
38,restaurant,9,2,L9H2,11,iment,iment,0.31305161118507385,0.03344189375638962,0.0010741844307631254
38,restaurant,9,2,L9H2,12,:,:,0.8330857753753662,0.08679231256246567,0.0040888795629143715
39,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
39,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
39,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
39,restaurant,10,4,L10H4,3, The, The,0.0,0.0,0.0
39,restaurant,10,4,L10H4,4, meal, meal,0.0,0.0,0.0
39,restaurant,10,4,L10H4,5, was, was,0.0,0.0,0.0
39,restaurant,10,4,L10H4,6, carefully, poorly,0.7335881590843201,0.0755365788936615,-0.011362539604306221
39,restaurant,10,4,L10H4,7, prepared, prepared,1.2906150817871094,0.1282643973827362,-0.009896115399897099
39,restaurant,10,4,L10H4,8,.,.,0.5441396832466125,0.05632288381457329,-0.011388764716684818
39,restaurant,10,4,L10H4,9,"
","
",0.29088345170021057,0.029074769467115402,-0.005858258809894323
39,restaurant,10,4,L10H4,10,Sent,Sent,0.024868572130799294,0.0024070879444479942,-0.0004859546315856278
39,restaurant,10,4,L10H4,11,iment,iment,0.23455314338207245,0.0236968994140625,-0.005031356122344732
39,restaurant,10,4,L10H4,12,:,:,0.4043280780315399,0.04142460972070694,-0.006401443388313055
39,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
39,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
39,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
39,restaurant,8,9,L8H9,3, The, The,0.0,0.0,0.0
39,restaurant,8,9,L8H9,4, meal, meal,0.0,0.0,0.0
39,restaurant,8,9,L8H9,5, was, was,0.0,0.0,0.0
39,restaurant,8,9,L8H9,6, carefully, poorly,0.24830645322799683,0.026196960359811783,0.004644047934561968
39,restaurant,8,9,L8H9,7, prepared, prepared,0.4485349655151367,0.046030253171920776,0.007073567248880863
39,restaurant,8,9,L8H9,8,.,.,0.6096594929695129,0.06352657079696655,0.0060104262083768845
39,restaurant,8,9,L8H9,9,"
","
",0.2775939702987671,0.029366523027420044,0.002687246073037386
39,restaurant,8,9,L8H9,10,Sent,Sent,0.3993512988090515,0.042327143251895905,0.0035155159421265125
39,restaurant,8,9,L8H9,11,iment,iment,0.5285078287124634,0.053496088832616806,-0.0006920357700437307
39,restaurant,8,9,L8H9,12,:,:,0.5296632647514343,0.055040884763002396,0.006177626550197601
39,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
39,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
39,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
39,restaurant,9,2,L9H2,3, The, The,0.0,0.0,0.0
39,restaurant,9,2,L9H2,4, meal, meal,0.0,0.0,0.0
39,restaurant,9,2,L9H2,5, was, was,0.0,0.0,0.0
39,restaurant,9,2,L9H2,6, carefully, poorly,0.8550588488578796,0.08278492093086243,0.0021790070459246635
39,restaurant,9,2,L9H2,7, prepared, prepared,0.08471446484327316,0.008108106441795826,-0.0009559314930811524
39,restaurant,9,2,L9H2,8,.,.,0.1668967604637146,0.017014097422361374,-0.0015562571352347732
39,restaurant,9,2,L9H2,9,"
","
",0.026270922273397446,0.0026159361004829407,-0.0004250513156875968
39,restaurant,9,2,L9H2,10,Sent,Sent,0.2707914113998413,0.02664797008037567,-0.005859773606061935
39,restaurant,9,2,L9H2,11,iment,iment,0.10642408579587936,0.010961148887872696,-0.001956926193088293
39,restaurant,9,2,L9H2,12,:,:,0.3434845507144928,0.035410284996032715,-0.006991120055317879
40,restaurant,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
40,restaurant,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
40,restaurant,10,4,L10H4,2,:,:,0.0,0.0,0.0
40,restaurant,10,4,L10H4,3, Overall, Overall,0.0,0.0,0.0
40,restaurant,10,4,L10H4,4,",",",",0.0,0.0,0.0
40,restaurant,10,4,L10H4,5, the, the,0.0,0.0,0.0
40,restaurant,10,4,L10H4,6, restaurant, restaurant,0.0,0.0,0.0
40,restaurant,10,4,L10H4,7, exceeded, failed,0.36171120405197144,0.035933468490839005,-0.007253763731569052
40,restaurant,10,4,L10H4,8, my, my,0.549371063709259,0.05581824481487274,0.0004034921294078231
40,restaurant,10,4,L10H4,9, expectations, expectations,0.20812304317951202,0.020546456798911095,0.001618451438844204
40,restaurant,10,4,L10H4,10,.,.,0.4105175733566284,0.041749000549316406,-0.0023303846828639507
40,restaurant,10,4,L10H4,11,"
","
",0.19396042823791504,0.018608873710036278,-0.0018490210641175508
40,restaurant,10,4,L10H4,12,Sent,Sent,0.04575253278017044,0.004430078901350498,-0.0001718921266729012
40,restaurant,10,4,L10H4,13,iment,iment,0.5950177907943726,0.0578480027616024,-0.002063382649794221
40,restaurant,10,4,L10H4,14,:,:,0.8282967209815979,0.0812450423836708,-0.003365463111549616
40,restaurant,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
40,restaurant,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
40,restaurant,8,9,L8H9,2,:,:,0.0,0.0,0.0
40,restaurant,8,9,L8H9,3, Overall, Overall,0.0,0.0,0.0
40,restaurant,8,9,L8H9,4,",",",",0.0,0.0,0.0
40,restaurant,8,9,L8H9,5, the, the,0.0,0.0,0.0
40,restaurant,8,9,L8H9,6, restaurant, restaurant,0.0,0.0,0.0
40,restaurant,8,9,L8H9,7, exceeded, failed,0.4527338147163391,0.046114567667245865,-0.008813368156552315
40,restaurant,8,9,L8H9,8, my, my,0.7996970415115356,0.08373744785785675,-0.015015476383268833
40,restaurant,8,9,L8H9,9, expectations, expectations,0.708366870880127,0.068112313747406,-0.012668679468333721
40,restaurant,8,9,L8H9,10,.,.,0.45731088519096375,0.046475186944007874,0.007502634543925524
40,restaurant,8,9,L8H9,11,"
","
",0.44905516505241394,0.04383433237671852,0.004399081692099571
40,restaurant,8,9,L8H9,12,Sent,Sent,0.3171989917755127,0.030288467183709145,0.0032515237107872963
40,restaurant,8,9,L8H9,13,iment,iment,0.4064229726791382,0.03815017640590668,0.003432628232985735
40,restaurant,8,9,L8H9,14,:,:,0.7641923427581787,0.07724538445472717,0.0035073161125183105
40,restaurant,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
40,restaurant,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
40,restaurant,9,2,L9H2,2,:,:,0.0,0.0,0.0
40,restaurant,9,2,L9H2,3, Overall, Overall,0.0,0.0,0.0
40,restaurant,9,2,L9H2,4,",",",",0.0,0.0,0.0
40,restaurant,9,2,L9H2,5, the, the,0.0,0.0,0.0
40,restaurant,9,2,L9H2,6, restaurant, restaurant,0.0,0.0,0.0
40,restaurant,9,2,L9H2,7, exceeded, failed,0.26555415987968445,0.024222832173109055,0.006952847819775343
40,restaurant,9,2,L9H2,8, my, my,0.9006181359291077,0.08650658279657364,7.567461580038071e-06
40,restaurant,9,2,L9H2,9, expectations, expectations,0.06028179079294205,0.005616705399006605,0.0001824086211854592
40,restaurant,9,2,L9H2,10,.,.,0.6149150133132935,0.06196696311235428,0.000981900840997696
40,restaurant,9,2,L9H2,11,"
","
",0.06592277437448502,0.006732352543622255,-0.00040445401100441813
40,restaurant,9,2,L9H2,12,Sent,Sent,0.6160960793495178,0.06330424547195435,-0.004437603987753391
40,restaurant,9,2,L9H2,13,iment,iment,0.42992347478866577,0.04355994611978531,-5.4145697504282e-05
40,restaurant,9,2,L9H2,14,:,:,0.6412885785102844,0.06379949301481247,-3.1824223697185516e-05
43,software,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
43,software,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
43,software,10,4,L10H4,2,:,:,0.0,0.0,0.0
43,software,10,4,L10H4,3, The, The,0.0,0.0,0.0
43,software,10,4,L10H4,4, interface, interface,0.0,0.0,0.0
43,software,10,4,L10H4,5, was, was,0.0,0.0,0.0
43,software,10,4,L10H4,6, elegant, clumsy,0.20320779085159302,0.019931871443986893,0.004098446574062109
43,software,10,4,L10H4,7,.,.,0.5079306960105896,0.05164584890007973,0.004305340349674225
43,software,10,4,L10H4,8,"
","
",0.18741770088672638,0.017781484872102737,-0.004481727257370949
43,software,10,4,L10H4,9,Sent,Sent,0.011214591562747955,0.001119714230298996,2.6007837732322514e-05
43,software,10,4,L10H4,10,iment,iment,0.2539883852005005,0.025477809831500053,0.0007086399709805846
43,software,10,4,L10H4,11,:,:,0.6360682845115662,0.061188504099845886,0.0005824994295835495
43,software,8,9,L8H9,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
43,software,8,9,L8H9,1,Review,Review,0.0,0.0,0.0
43,software,8,9,L8H9,2,:,:,0.0,0.0,0.0
43,software,8,9,L8H9,3, The, The,0.0,0.0,0.0
43,software,8,9,L8H9,4, interface, interface,0.0,0.0,0.0
43,software,8,9,L8H9,5, was, was,0.0,0.0,0.0
43,software,8,9,L8H9,6, elegant, clumsy,0.2196504771709442,0.023098547011613846,-0.008203860372304916
43,software,8,9,L8H9,7,.,.,0.651994526386261,0.06889574229717255,-0.005328464787453413
43,software,8,9,L8H9,8,"
","
",0.3922346830368042,0.03976834565401077,0.0016010722611099482
43,software,8,9,L8H9,9,Sent,Sent,0.33304181694984436,0.03408501669764519,-0.001974946353584528
43,software,8,9,L8H9,10,iment,iment,0.5369501709938049,0.05570884421467781,-0.011453984305262566
43,software,8,9,L8H9,11,:,:,0.7497215270996094,0.07827549427747726,-0.01378275454044342
43,software,9,2,L9H2,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
43,software,9,2,L9H2,1,Review,Review,0.0,0.0,0.0
43,software,9,2,L9H2,2,:,:,0.0,0.0,0.0
43,software,9,2,L9H2,3, The, The,0.0,0.0,0.0
43,software,9,2,L9H2,4, interface, interface,0.0,0.0,0.0
43,software,9,2,L9H2,5, was, was,0.0,0.0,0.0
43,software,9,2,L9H2,6, elegant, clumsy,0.04751892760396004,0.004774672444909811,-0.00027791777392849326
43,software,9,2,L9H2,7,.,.,0.24248981475830078,0.024733537808060646,0.0023389565758407116
43,software,9,2,L9H2,8,"
","
",0.04460356384515762,0.004547019489109516,0.0007308051572181284
43,software,9,2,L9H2,9,Sent,Sent,0.24730926752090454,0.024359267204999924,0.0005591439548879862
43,software,9,2,L9H2,10,iment,iment,0.1095467284321785,0.01084631122648716,-0.00011410372098907828
43,software,9,2,L9H2,11,:,:,0.48338761925697327,0.046296797692775726,0.006898344028741121
44,software,10,4,L10H4,0,<|endoftext|>,<|endoftext|>,0.0,0.0,0.0
44,software,10,4,L10H4,1,Review,Review,0.0,0.0,0.0
44,software,10,4,L10H4,2,:,:,0.0,0.0,0.0
44,software,10,4,L10H4,3, The, The,0.0,0.0,0.0
44,software,10,4,L10H4,4, system, system,0.0,0.0,0.0
44,software,10,4,L10H4,5, was, was,0.0,0.0,0.0
44,software,10,4,L10H4,6, efficient, inefficient,0.11382608115673065,0.011503512971103191,0.001498522236943245
44,software,10,4,L10H4,7,.,.,0.4063389301300049,0.042512089014053345,0.0063943336717784405
44,software,10,4,L10H4,8,"
","
",0.18155445158481598,0.017612943425774574,-0.0043495409190654755
44,software,10,4,L10H4,9,Sent,Sent,0.01682668924331665,0.001701451139524579,-0.00029790442204102874
